timestamp,open,high,low,close,volume,ma_5
2023-07-03 08:00:00,1966.83,1971.49,1964.69,1969.87,5667.4794,1962.966
2023-07-03 08:15:00,1969.87,1976.0,1961.16,1962.19,10937.7638,1965.3739999999998
2023-07-03 08:30:00,1962.19,1965.12,1958.86,1959.63,5030.6006,1965.466
2023-07-03 08:45:00,1959.64,1962.04,1959.1,1960.02,2218.8019,1963.708
2023-07-03 09:00:00,1960.01,1963.5,1958.89,1963.49,2756.1218,1963.0400000000002
2023-07-03 09:15:00,1963.5,1963.5,1961.2,1962.01,1736.3606,1961.468
2023-07-03 09:30:00,1962.0,1962.01,1957.56,1958.78,2453.6934,1960.786
2023-07-03 09:45:00,1958.77,1959.35,1955.36,1955.91,2270.0734,1960.042
2023-07-03 10:00:00,1955.92,1958.88,1954.6,1956.76,3177.1764,1959.3899999999999
2023-07-03 10:15:00,1956.76,1960.48,1956.46,1957.56,2473.507,1958.2040000000002
2023-07-03 10:30:00,1957.55,1961.99,1957.55,1961.0,3524.6234,1958.002
2023-07-03 10:45:00,1961.0,1963.0,1960.41,1962.46,2449.6292,1958.738
2023-07-03 11:00:00,1962.45,1963.99,1961.5,1963.76,2081.0506,1960.3080000000002
2023-07-03 11:15:00,1963.75,1966.66,1961.24,1962.93,2450.1704,1961.542
2023-07-03 11:30:00,1962.93,1964.14,1961.29,1961.63,1766.9533,1962.3560000000002
2023-07-03 11:45:00,1961.63,1963.5,1960.93,1962.01,2023.1337,1962.5580000000002
2023-07-03 12:00:00,1962.0,1963.3,1956.3,1958.96,3808.8213,1961.8580000000002
2023-07-03 12:15:00,1958.95,1964.0,1954.6,1960.21,4866.9375,1961.148
2023-07-03 12:30:00,1960.21,1965.75,1959.0,1964.35,2805.9043,1961.432
2023-07-03 12:45:00,1964.34,1967.24,1961.27,1966.69,3565.1176,1962.444
2023-07-03 13:00:00,1966.69,1969.18,1964.59,1964.59,2330.9924,1962.9599999999998
2023-07-03 13:15:00,1964.6,1966.2,1963.47,1964.97,2303.0118,1964.1620000000003
2023-07-03 13:30:00,1964.96,1968.46,1963.93,1967.01,3861.6558,1965.5219999999997
2023-07-03 13:45:00,1967.0,1971.4,1961.73,1963.99,5164.2662,1965.45
2023-07-03 14:00:00,1963.99,1967.0,1962.33,1964.39,3337.6466,1964.9899999999998
2023-07-03 14:15:00,1964.39,1965.0,1959.5,1959.5,2933.6579,1963.9720000000002
2023-07-03 14:30:00,1959.5,1964.8,1958.01,1962.95,2851.3624,1963.568
2023-07-03 14:45:00,1962.95,1963.08,1957.7,1960.5,2832.4749,1962.266
2023-07-03 15:00:00,1960.49,1971.16,1960.0,1969.13,8755.7192,1963.2940000000003
2023-07-03 15:15:00,1969.14,1971.27,1964.77,1968.43,4260.8711,1964.102
2023-07-03 15:30:00,1968.43,1976.16,1966.01,1970.0,11580.1927,1966.202
2023-07-03 15:45:00,1970.0,1973.84,1967.62,1968.17,4279.583,1967.2459999999999
2023-07-03 16:00:00,1968.17,1970.3,1953.26,1960.43,9478.6509,1967.232
2023-07-03 16:15:00,1960.44,1965.08,1959.81,1962.64,3023.9512,1965.934
2023-07-03 16:30:00,1962.64,1964.25,1955.73,1958.31,2983.0338,1963.9099999999999
2023-07-03 16:45:00,1958.31,1966.0,1956.62,1964.11,7449.4122,1962.732
2023-07-03 17:00:00,1964.12,1964.66,1959.2,1959.68,4426.4474,1961.034
2023-07-03 17:15:00,1959.68,1966.25,1959.55,1965.88,2928.7876,1962.1239999999998
2023-07-03 17:30:00,1965.87,1966.65,1963.0,1963.98,1745.5317,1962.3920000000003
2023-07-03 17:45:00,1963.98,1965.0,1962.84,1964.21,1544.1283,1963.5720000000001
2023-07-03 18:00:00,1964.22,1965.45,1962.31,1962.74,1523.3131,1963.298
2023-07-03 18:15:00,1962.73,1962.96,1960.0,1960.54,1506.9947,1963.47
2023-07-03 18:30:00,1960.55,1965.4,1960.04,1965.4,2064.5584,1963.3739999999998
2023-07-03 18:45:00,1965.4,1971.81,1963.2,1970.5,7167.1799,1964.6779999999999
2023-07-03 19:00:00,1970.51,1973.9,1965.02,1965.7,5902.2499,1964.976
2023-07-03 19:15:00,1965.7,1974.19,1964.14,1972.68,5141.3717,1966.964
2023-07-03 19:30:00,1972.68,1974.71,1968.02,1968.03,4380.1179,1968.462
2023-07-03 19:45:00,1968.02,1971.19,1966.89,1967.4,1938.7081,1968.8619999999999
2023-07-03 20:00:00,1967.39,1968.0,1963.4,1963.88,1712.0004,1967.538
2023-07-03 20:15:00,1963.89,1963.89,1955.77,1962.32,5074.7014,1966.8620000000003
2023-07-03 20:30:00,1962.32,1963.25,1958.7,1959.95,3420.1725,1964.316
2023-07-03 20:45:00,1959.94,1960.25,1956.71,1958.52,2485.7171,1962.414
2023-07-03 21:00:00,1958.52,1959.5,1955.7,1958.07,2669.012,1960.548
2023-07-03 21:15:00,1958.07,1958.19,1948.22,1954.61,8371.9821,1958.694
2023-07-03 21:30:00,1954.6,1957.91,1952.39,1957.51,2665.4101,1957.732
2023-07-03 21:45:00,1957.52,1958.0,1955.94,1957.4,646.6138,1957.2220000000002
2023-07-03 22:00:00,1957.41,1957.41,1954.3,1955.87,1395.6191,1956.6919999999998
2023-07-03 22:15:00,1955.87,1957.96,1955.51,1956.99,1128.3327,1956.4759999999999
2023-07-03 22:30:00,1956.99,1958.89,1955.04,1955.11,1150.9638,1956.5760000000002
2023-07-03 22:45:00,1955.12,1956.89,1952.69,1955.34,1487.2404,1956.1419999999998
2023-07-03 23:00:00,1955.34,1955.35,1951.55,1952.59,1716.3906,1955.1799999999998
2023-07-03 23:15:00,1952.59,1953.39,1950.43,1953.39,1630.5085,1954.684
2023-07-03 23:30:00,1953.38,1955.46,1952.71,1954.92,1148.4045,1954.27
2023-07-03 23:45:00,1954.92,1955.93,1953.4,1955.54,1067.4741,1954.3560000000002
2023-07-04 00:00:00,1955.55,1956.2,1952.28,1954.0,1732.573,1954.0880000000002
2023-07-04 00:15:00,1954.01,1955.5,1952.49,1955.49,969.1693,1954.6680000000001
2023-07-04 00:30:00,1955.5,1958.0,1955.0,1956.76,1489.426,1955.342
2023-07-04 00:45:00,1956.75,1957.16,1950.76,1951.61,2909.2465,1954.6799999999998
2023-07-04 01:00:00,1951.6,1953.86,1951.03,1953.4,706.4331,1954.252
2023-07-04 01:15:00,1953.41,1959.35,1950.34,1956.0,4121.7465,1954.652
2023-07-04 01:30:00,1956.01,1958.15,1950.73,1954.19,4142.484,1954.3920000000003
2023-07-04 01:45:00,1954.2,1955.19,1950.75,1954.24,3860.6502,1953.8880000000001
2023-07-04 02:00:00,1954.24,1955.5,1952.81,1955.23,1528.096,1954.6119999999999
2023-07-04 02:15:00,1955.22,1956.0,1953.32,1955.06,1728.8338,1954.944
2023-07-04 02:30:00,1955.07,1956.71,1955.0,1955.4,3198.7403,1954.824
2023-07-04 02:45:00,1955.4,1956.99,1954.63,1956.6,2035.0604,1955.3059999999998
2023-07-04 03:00:00,1956.6,1956.61,1954.34,1955.75,1063.0282,1955.6079999999997
2023-07-04 03:15:00,1955.76,1960.94,1955.75,1960.33,4256.6924,1956.628
2023-07-04 03:30:00,1960.33,1967.08,1960.33,1964.57,4433.0763,1958.53
2023-07-04 03:45:00,1964.57,1964.58,1962.12,1963.34,1696.203,1960.118
2023-07-04 04:00:00,1963.34,1963.35,1959.14,1959.15,2941.1116,1960.628
2023-07-04 04:15:00,1959.15,1959.15,1954.14,1958.2,1793.569,1961.118
2023-07-04 04:30:00,1958.19,1958.2,1951.14,1951.68,2024.8842,1959.3880000000001
2023-07-04 04:45:00,1951.67,1954.5,1948.59,1954.01,2651.7598,1957.2760000000003
2023-07-04 05:00:00,1954.01,1955.0,1951.6,1954.0,1716.8559,1955.4080000000001
2023-07-04 05:15:00,1954.0,1954.62,1953.4,1953.41,927.9557,1954.2600000000002
2023-07-04 05:30:00,1953.4,1954.8,1952.08,1952.7,2112.5854,1953.1599999999999
2023-07-04 05:45:00,1952.7,1954.36,1951.51,1952.12,2026.5444,1953.248
2023-07-04 06:00:00,1952.13,1954.79,1946.39,1954.76,5559.6127,1953.398
2023-07-04 06:15:00,1954.76,1957.0,1954.34,1955.53,1409.9021,1953.7040000000002
2023-07-04 06:30:00,1955.54,1955.6,1954.37,1955.25,911.3761,1954.0720000000001
2023-07-04 06:45:00,1955.25,1955.25,1952.27,1953.5,1106.1192,1954.232
2023-07-04 07:00:00,1953.49,1954.7,1952.83,1954.35,1079.1509,1954.6779999999999
2023-07-04 07:15:00,1954.36,1954.8,1953.51,1954.21,1066.0244,1954.568
2023-07-04 07:30:00,1954.21,1954.22,1951.35,1951.73,1634.151,1953.8079999999998
2023-07-04 07:45:00,1951.73,1951.73,1948.46,1948.8,2355.0609,1952.518
2023-07-04 08:00:00,1948.81,1951.32,1948.52,1951.32,1234.7132,1952.0819999999999
2023-07-04 08:15:00,1951.31,1951.35,1949.71,1951.19,939.2876,1951.45
2023-07-04 08:30:00,1951.2,1952.4,1950.86,1951.0,922.5891,1950.8080000000002
2023-07-04 08:45:00,1951.01,1952.0,1948.82,1950.52,1929.2682,1950.566
2023-07-04 09:00:00,1950.52,1953.2,1946.54,1952.65,3499.1547,1951.336
2023-07-04 09:15:00,1952.65,1954.37,1952.64,1954.09,2434.1122,1951.89
2023-07-04 09:30:00,1954.08,1954.09,1951.43,1952.88,1354.5707,1952.2279999999998
2023-07-04 09:45:00,1952.89,1954.87,1952.34,1954.87,1089.7923,1953.002
2023-07-04 10:00:00,1954.86,1957.4,1954.44,1955.41,1936.7261,1953.98
2023-07-04 10:15:00,1955.42,1956.64,1954.3,1956.12,945.3582,1954.6739999999998
2023-07-04 10:30:00,1956.12,1958.7,1954.01,1957.04,4150.9764,1955.264
2023-07-04 10:45:00,1957.03,1960.0,1956.6,1958.0,2301.0961,1956.2879999999998
2023-07-04 11:00:00,1958.0,1958.33,1956.55,1956.73,1249.3551,1956.6599999999999
2023-07-04 11:15:00,1956.74,1959.96,1955.98,1959.39,2418.2788,1957.4560000000001
2023-07-04 11:30:00,1959.39,1961.99,1958.1,1958.94,3381.1159,1958.02
2023-07-04 11:45:00,1958.94,1961.37,1958.8,1960.53,2114.6355,1958.718
2023-07-04 12:00:00,1960.53,1961.7,1959.75,1960.17,1902.5653,1959.152
2023-07-04 12:15:00,1960.16,1961.09,1956.61,1956.99,2011.6297,1959.2040000000002
2023-07-04 12:30:00,1957.0,1958.16,1954.25,1956.09,1615.3587,1958.5440000000003
2023-07-04 12:45:00,1956.09,1958.3,1955.0,1956.97,1536.5226,1958.15
2023-07-04 13:00:00,1956.97,1958.19,1956.25,1956.84,1581.438,1957.4119999999998
2023-07-04 13:15:00,1956.85,1958.71,1956.06,1957.98,1041.3571,1956.9739999999997
2023-07-04 13:30:00,1957.98,1958.12,1954.46,1957.34,1217.0651,1957.0439999999999
2023-07-04 13:45:00,1957.34,1957.78,1953.2,1956.02,2424.4802,1957.03
2023-07-04 14:00:00,1956.01,1959.21,1955.6,1958.27,1697.5481,1957.2899999999997
2023-07-04 14:15:00,1958.26,1959.2,1958.01,1959.09,1062.1763,1957.7399999999998
2023-07-04 14:30:00,1959.1,1960.38,1956.0,1956.67,1368.1179,1957.4779999999998
2023-07-04 14:45:00,1956.66,1958.76,1955.01,1956.78,1067.2029,1957.366
2023-07-04 15:00:00,1956.77,1958.44,1955.09,1957.68,1703.2384,1957.6979999999999
2023-07-04 15:15:00,1957.68,1959.5,1951.85,1953.22,2239.015,1956.688
2023-07-04 15:30:00,1953.23,1956.0,1950.44,1952.4,3097.0546,1955.35
2023-07-04 15:45:00,1952.4,1954.59,1950.81,1954.19,1798.3492,1954.854
2023-07-04 16:00:00,1954.19,1956.5,1954.0,1954.99,1634.1228,1954.4959999999999
2023-07-04 16:15:00,1955.0,1965.57,1954.5,1960.69,4334.1332,1955.098
2023-07-04 16:30:00,1960.7,1964.69,1960.51,1961.31,2199.8442,1956.716
2023-07-04 16:45:00,1961.32,1961.32,1950.51,1955.63,6706.7471,1957.3619999999999
2023-07-04 17:00:00,1955.63,1957.53,1951.48,1953.4,4404.1166,1957.2040000000002
2023-07-04 17:15:00,1953.39,1954.7,1951.8,1953.34,1864.2186,1956.8740000000003
2023-07-04 17:30:00,1953.33,1954.0,1949.52,1950.3,1837.4676,1954.7959999999998
2023-07-04 17:45:00,1950.3,1952.25,1948.0,1949.84,2440.3466,1952.502
2023-07-04 18:00:00,1949.84,1950.0,1945.47,1946.81,4643.6738,1950.7379999999998
2023-07-04 18:15:00,1946.82,1953.01,1946.0,1952.47,1986.5397,1950.5520000000001
2023-07-04 18:30:00,1952.47,1952.78,1950.0,1950.0,676.6198,1949.884
2023-07-04 18:45:00,1950.01,1951.45,1948.62,1949.39,1070.6783,1949.702
2023-07-04 19:00:00,1949.39,1950.19,1938.0,1942.91,7855.0169,1948.316
2023-07-04 19:15:00,1942.91,1946.05,1937.05,1938.84,4805.7813,1946.7220000000002
2023-07-04 19:30:00,1938.84,1938.89,1931.58,1936.37,7241.3443,1943.502
2023-07-04 19:45:00,1936.37,1937.88,1933.5,1934.29,3486.823,1940.3600000000001
2023-07-04 20:00:00,1934.29,1938.65,1932.12,1938.44,2891.392,1938.17
2023-07-04 20:15:00,1938.45,1940.31,1937.82,1939.59,1068.4666,1937.506
2023-07-04 20:30:00,1939.6,1941.84,1938.44,1940.49,1599.3487,1937.836
2023-07-04 20:45:00,1940.5,1942.19,1940.2,1942.1,1071.7096,1938.982
2023-07-04 21:00:00,1942.1,1942.67,1940.0,1940.24,1000.1556,1940.172
2023-07-04 21:15:00,1940.23,1942.18,1940.21,1941.79,690.4594,1940.8419999999999
2023-07-04 21:30:00,1941.78,1941.79,1938.29,1940.49,1262.7084,1941.0219999999997
2023-07-04 21:45:00,1940.5,1942.25,1940.49,1941.79,405.8005,1941.282
2023-07-04 22:00:00,1941.79,1942.42,1939.34,1941.33,1369.7072,1941.128
2023-07-04 22:15:00,1941.34,1941.82,1940.81,1941.16,585.5688,1941.3120000000004
2023-07-04 22:30:00,1941.17,1941.17,1938.5,1939.54,946.1713,1940.8619999999999
2023-07-04 22:45:00,1939.55,1942.17,1939.54,1941.57,697.7277,1941.078
2023-07-04 23:00:00,1941.57,1941.73,1940.0,1940.14,1170.3512,1940.748
2023-07-04 23:15:00,1940.14,1940.15,1937.05,1938.67,1096.884,1940.216
2023-07-04 23:30:00,1938.68,1939.99,1938.67,1939.01,697.1847,1939.786
2023-07-04 23:45:00,1939.01,1939.89,1935.2,1936.2,1331.7174,1939.118
2023-07-05 00:00:00,1936.19,1939.45,1935.7,1937.0,1960.0623,1938.2040000000002
2023-07-05 00:15:00,1937.0,1942.0,1936.93,1941.13,1290.0358,1938.402
2023-07-05 00:30:00,1941.13,1941.14,1937.11,1938.68,1271.9471,1938.404
2023-07-05 00:45:00,1938.68,1938.92,1934.61,1935.07,1843.3901,1937.616
2023-07-05 01:00:00,1935.07,1940.31,1933.64,1939.99,1532.3026,1938.3740000000003
2023-07-05 01:15:00,1939.99,1942.04,1939.99,1941.92,1334.6429,1939.3580000000002
2023-07-05 01:30:00,1941.92,1942.12,1940.57,1941.05,910.3335,1939.3419999999999
2023-07-05 01:45:00,1941.04,1941.49,1937.81,1938.24,1275.5279,1939.2540000000001
2023-07-05 02:00:00,1938.24,1942.0,1937.6,1941.63,1798.9087,1940.566
2023-07-05 02:15:00,1941.64,1942.0,1941.09,1941.43,841.0785,1940.854
2023-07-05 02:30:00,1941.43,1941.82,1940.22,1940.27,995.338,1940.5240000000001
2023-07-05 02:45:00,1940.28,1941.95,1940.17,1941.94,602.1914,1940.702
2023-07-05 03:00:00,1941.94,1942.5,1940.85,1941.01,1409.9161,1941.256
2023-07-05 03:15:00,1941.01,1941.01,1938.82,1939.8,1126.0047,1940.89
2023-07-05 03:30:00,1939.79,1940.16,1939.5,1939.95,480.9648,1940.5939999999998
2023-07-05 03:45:00,1939.96,1941.8,1939.43,1941.28,728.3508,1940.7959999999998
2023-07-05 04:00:00,1941.28,1942.0,1937.0,1937.8,3086.458,1939.968
2023-07-05 04:15:00,1937.81,1938.6,1937.47,1938.6,1287.8961,1939.486
2023-07-05 04:30:00,1938.59,1938.6,1936.59,1937.0,1099.4507,1938.9260000000002
2023-07-05 04:45:00,1936.99,1937.35,1936.18,1936.89,1159.2266,1938.3139999999999
2023-07-05 05:00:00,1936.89,1938.5,1936.41,1938.5,1735.5238,1937.7580000000003
2023-07-05 05:15:00,1938.49,1938.75,1936.42,1937.82,925.966,1937.762
2023-07-05 05:30:00,1937.82,1937.82,1934.58,1934.58,1064.0103,1936.958
2023-07-05 05:45:00,1934.58,1935.49,1932.15,1933.79,4128.9739,1936.316
2023-07-05 06:00:00,1933.79,1936.19,1933.59,1935.88,1443.5054,1936.114
2023-07-05 06:15:00,1935.88,1935.89,1933.34,1933.79,2168.6854,1935.172
2023-07-05 06:30:00,1933.78,1937.44,1933.47,1935.99,1787.333,1934.806
2023-07-05 06:45:00,1936.0,1937.31,1935.54,1937.31,1332.9292,1935.352
2023-07-05 07:00:00,1937.31,1938.0,1936.2,1937.81,1394.9753,1936.1560000000002
2023-07-05 07:15:00,1937.81,1937.99,1936.81,1937.84,795.9039,1936.548
2023-07-05 07:30:00,1937.84,1937.84,1936.3,1936.79,724.6177,1937.148
2023-07-05 07:45:00,1936.79,1937.36,1935.41,1936.35,677.1557,1937.22
2023-07-05 08:00:00,1936.36,1937.07,1934.51,1934.99,1991.9672,1936.7559999999999
2023-07-05 08:15:00,1934.98,1934.99,1916.01,1930.0,14108.1953,1935.1940000000002
2023-07-05 08:30:00,1930.01,1935.84,1929.51,1930.55,4303.015,1933.736
2023-07-05 08:45:00,1930.55,1932.06,1928.0,1929.49,2099.2369,1932.2760000000003
2023-07-05 09:00:00,1929.48,1930.83,1926.71,1926.71,2568.8287,1930.348
2023-07-05 09:15:00,1926.72,1928.23,1924.67,1925.46,2783.7944,1928.4419999999998
2023-07-05 09:30:00,1925.47,1927.48,1923.0,1924.72,3802.6417,1927.386
2023-07-05 09:45:00,1924.71,1925.99,1921.35,1921.63,2652.5291,1925.602
2023-07-05 10:00:00,1921.63,1924.85,1920.0,1922.01,4346.7164,1924.1060000000002
2023-07-05 10:15:00,1922.01,1925.56,1920.0,1922.94,2068.5852,1923.352
2023-07-05 10:30:00,1922.95,1923.36,1905.0,1911.18,24816.6876,1920.4959999999999
2023-07-05 10:45:00,1911.19,1914.82,1907.12,1910.19,6729.3853,1917.5900000000001
2023-07-05 11:00:00,1910.2,1916.2,1907.41,1914.88,4572.2605,1916.2400000000002
2023-07-05 11:15:00,1914.88,1917.98,1913.05,1914.0,1930.026,1914.6380000000001
2023-07-05 11:30:00,1914.01,1915.77,1911.67,1915.35,2093.9774,1913.1200000000001
2023-07-05 11:45:00,1915.34,1915.7,1908.65,1910.08,8175.0088,1912.9
2023-07-05 12:00:00,1910.07,1913.92,1905.03,1907.6,8409.802,1912.382
2023-07-05 12:15:00,1907.6,1912.08,1903.35,1910.78,7080.7482,1911.562
2023-07-05 12:30:00,1910.78,1912.84,1909.64,1909.64,1743.5652,1910.69
2023-07-05 12:45:00,1909.65,1909.72,1897.64,1901.39,8174.2645,1907.898
2023-07-05 13:00:00,1901.38,1904.64,1894.51,1899.16,7384.8547,1905.714
2023-07-05 13:15:00,1899.16,1902.49,1896.09,1897.4,3449.8409,1903.6740000000002
2023-07-05 13:30:00,1897.41,1905.95,1895.5,1905.84,7846.7883,1902.6860000000001
2023-07-05 13:45:00,1905.84,1905.85,1902.56,1903.15,4138.523,1901.3880000000001
2023-07-05 14:00:00,1903.14,1907.13,1902.16,1904.68,4887.8842,1902.0459999999998
2023-07-05 14:15:00,1904.68,1910.32,1904.67,1906.64,2274.3796,1903.5420000000001
2023-07-05 14:30:00,1906.63,1911.52,1906.28,1910.66,2819.836,1906.194
2023-07-05 14:45:00,1910.66,1911.76,1907.81,1911.0,3098.9824,1907.2259999999999
2023-07-05 15:00:00,1911.0,1911.46,1905.3,1905.3,3042.8879,1907.6560000000002
2023-07-05 15:15:00,1905.3,1907.58,1902.52,1905.34,4605.4385,1907.788
2023-07-05 15:30:00,1905.34,1905.47,1895.0,1901.63,7692.9943,1906.786
2023-07-05 15:45:00,1901.63,1904.11,1900.01,1902.96,2815.6554,1905.2459999999999
2023-07-05 16:00:00,1902.97,1905.52,1901.26,1905.4,2961.847,1904.1259999999997
2023-07-05 16:15:00,1905.41,1909.12,1904.5,1908.97,2125.6158,1904.8600000000001
2023-07-05 16:30:00,1908.97,1909.03,1906.87,1907.89,1808.4635,1905.3700000000001
2023-07-05 16:45:00,1907.89,1910.21,1906.48,1908.7,1843.6721,1906.784
2023-07-05 17:00:00,1908.69,1914.39,1908.0,1913.63,2840.6444,1908.9180000000001
2023-07-05 17:15:00,1913.63,1916.47,1912.09,1916.11,2726.4634,1911.06
2023-07-05 17:30:00,1916.12,1916.12,1911.68,1912.72,1666.0225,1911.8100000000002
2023-07-05 17:45:00,1912.72,1913.31,1910.5,1912.21,1333.5698,1912.6740000000002
2023-07-05 18:00:00,1912.22,1918.0,1911.86,1913.34,2803.6816,1913.602
2023-07-05 18:15:00,1913.33,1913.53,1908.83,1908.84,3472.4731,1912.6440000000002
2023-07-05 18:30:00,1908.83,1911.06,1906.9,1908.51,1842.552,1911.1239999999998
2023-07-05 18:45:00,1908.52,1910.83,1908.02,1910.09,1230.0798,1910.598
2023-07-05 19:00:00,1910.09,1911.84,1907.86,1911.66,1883.5117,1910.4879999999998
2023-07-05 19:15:00,1911.65,1913.21,1909.53,1910.15,1283.6805,1909.85
2023-07-05 19:30:00,1910.15,1911.45,1908.01,1909.08,1199.5861,1909.898
2023-07-05 19:45:00,1909.07,1911.0,1907.2,1907.71,1406.528,1909.738
2023-07-05 20:00:00,1907.71,1909.0,1904.03,1907.59,2549.4273,1909.2379999999998
2023-07-05 20:15:00,1907.59,1910.66,1907.18,1910.53,1346.9292,1909.012
2023-07-05 20:30:00,1910.52,1911.43,1909.64,1911.42,1025.0962,1909.266
2023-07-05 20:45:00,1911.43,1911.43,1909.86,1910.22,901.6119,1909.4940000000001
2023-07-05 21:00:00,1910.23,1911.5,1908.77,1911.33,1485.0935,1910.218
2023-07-05 21:15:00,1911.33,1913.47,1911.32,1913.07,1300.9575,1911.3139999999999
2023-07-05 21:30:00,1913.07,1913.07,1908.51,1912.49,1248.9056,1911.7060000000001
2023-07-05 21:45:00,1912.49,1912.77,1909.06,1909.07,248.1224,1911.236
